cafe,street,user,time,stars,reviews
Bud's Coffee,Queen St E,Sukanya Telang,5 months ago, 5 stars ,"Absolutely LOVED their coffee! It’s a quaint coffee place, with great service and by far one of the best coffees I’ve had in Downtown! ♥️"
Bud's Coffee,Queen St E,Catherine Marchand,6 months ago, 5 stars ,"Great coffee, friendly staff and a solid assortment of baked goods including vegan options"
Bud's Coffee,Queen St E,Nidhi Arora,7 months ago, 5 stars ,
Bud's Coffee,Queen St E,Col Mackay,7 months ago, 5 stars ,"Super flat white, juice and cakes. Good service and location. Perfect pitstop for The Beaches."
Bud's Coffee,Queen St E,Eric Morin,8 months ago, 5 stars ,
Bud's Coffee,Queen St E,Jenn C,8 months ago, 5 stars ,My #1 spot for coffee and snacks in the beaches. Gone countless times and was never disappointed! I also love the window service so that I can go when I’m walking my dog.
Bud's Coffee,Queen St E,A W,8 months ago, 5 stars ,
Bud's Coffee,Queen St E,Andrew Robertson,8 months ago, 5 stars ,Great coffee and pastries/breakfast. No indoor seating but some outdoor seating.
Bud's Coffee,Queen St E,scott ewen,9 months ago, 4 stars ,"A huge local favourite, great coffee,"
Bud's Coffee,Queen St E,dave deece,9 months ago, 1 star ,The drip coffee was gross. Tasted like luke warm salt water. I ended up throwing it out.
Bud's Coffee,Queen St E,Christy Escanga,10 months ago, 3 stars ,Expensive coffee ..I got a cortado and I was expecting the nice strong and soft taste characteristic of a good cortado; instead I got a bitter coffee. It might be the kind of coffee they use?? The long line outside of the store is kin if deceiving. Maybe other coffee in the menu taste better.
Bud's Coffee,Queen St E,Niloofar A,10 months ago, 5 stars ,I got Vanilla Latte☕️ and a lemonade 🍋 both so tasty. The coffee had a great smell as well!
Bud's Coffee,Queen St E,peter nicholson,11 months ago, 3 stars ,
Bud's Coffee,Queen St E,James Durling,11 months ago, 5 stars ,
Bud's Coffee,Queen St E,Roger Vassallo,a year ago, 5 stars ,I am working next door finishing off a new Indian restaurant to open up in the area and I was lucky enough to work right beside buds so I grab my coffee in the morning in the afternoon
Bud's Coffee,Queen St E,Kimberlee Mancina,a year ago, 5 stars ,
Bud's Coffee,Queen St E,Nadia Weigert,a year ago, 5 stars ,"Friendly environment and staff. Poppyseed lemon muffin was perfection; balance of thirty lemon with just enough of a subtle sweetness in the icing, was amazing! Their roast beef sandwich was very tasty as well."
Bud's Coffee,Queen St E,Michael Di Paolo,a year ago, 5 stars ,Definitely our favourite coffee shop!
Bud's Coffee,Queen St E,Terry Korte,a year ago, 5 stars ,Awesome little spot for coffee and great baking.  Keep walking past the Timmy's and Starbucks and spend your money at this great local spot!
Bud's Coffee,Queen St E,Emilia Rose,a year ago, 5 stars ,Great lattes!
Bud's Coffee,Queen St E,Jessica Darling,a year ago, 5 stars ,"Great spot! Coffee is great and the vegan banana walnut muffin is divine. I’m not vegan but get it always. It’s so moist, I hate a dry cakey muffin."
Bud's Coffee,Queen St E,Stefanie Wright,a year ago, 5 stars ,Best coffee in the city! And amazing maple oat scones!
Bud's Coffee,Queen St E,Kayleigh Costa-Arnott,a year ago, 5 stars ,Perfect for a quick cup of coffee along queen st.
Bud's Coffee,Queen St E,hisham yakub,a year ago, 5 stars ,Great drip coffee and citrus iced tea
Bud's Coffee,Queen St E,V V,a year ago, 5 stars ,LOVE! Such a gem to have right in the middle of The Beach neighbourhood.  The espresso is delicious and they know how to make their drinks. They carry minor figures oat milk which I think is the best in lattes and coffees. And their baked goods are unreal!  Staff is also just so wonderful!
Bud's Coffee,Queen St E,Norman Stephan,a year ago, 5 stars ,
Bud's Coffee,Queen St E,Carly Wilson,a year ago, 5 stars ,
Bud's Coffee,Queen St E,Anita D (MomentaryMaven),a year ago, 4 stars ,
Bud's Coffee,Queen St E,Helen Adrien,a year ago, 5 stars ,Excellent coffee
Bud's Coffee,Queen St E,Nayiri Abrahamian,a year ago, 5 stars ,
Bud's Coffee,Queen St E,Dini - The Flavor Bender,a year ago, 5 stars ,"We were in the area for a holiday for a few days, and finding a good coffee shop was important! We are so glad we tried Bud's coffee because the coffee was fantastic!
We had a coffee there every morning, and each coffee was consistently good! Their iced coffee was also exactly how I like it, and not overly sweetened like Starbucks!
If you're ever in the area, this is definitely the best place to get coffee!"
Bud's Coffee,Queen St E,Natalie Taylor,a year ago, 5 stars ,"This is ""the local"" coffee shop and during COVID, they've made a coffee take-out window pretty charming. Whether you're getting a coffee or a pastry, service is fast and friendly. Perfect excuse to take your drink on a walk to the beach down the street."
Bud's Coffee,Queen St E,K K,a year ago, 3 stars ,Thanks Natalie!!👍
Bud's Coffee,Queen St E,Shamrock Anton,a year ago, 5 stars ,"Cute walk up coffee spot in the Beaches. The downside is there’s no patio or seating area so it’s a grab and go spot. I tried the drinks so can’t speak to the food/snacks.

They charge extra for iced drinks which doesn’t seem necessary as it’s the same drink with a few iced cubes."
Bud's Coffee,Queen St E,paul kavanagh,a year ago, 5 stars ,Good coffee and cookies!
Bud's Coffee,Queen St E,Mel Dade,a year ago, 5 stars ,Great little place! Both the oatmilk cappuccino and the drip coffee were excellent. They have some GF options for food as well.
Bud's Coffee,Queen St E,Debtsuckz Canada,a year ago, 5 stars ,
Bud's Coffee,Queen St E,bonny busch,a year ago, 5 stars ,Great service. Lemonade and Iced Tea are very flavorful.
Bud's Coffee,Queen St E,Michael Dobell,a year ago, 5 stars ,Great coffee and pastries very friendly staff will definitely be going back.
Bud's Coffee,Queen St E,Samir Patel,a year ago, 4 stars ,
Bud's Coffee,Queen St E,Nic Smith,a year ago, 5 stars ,
Bud's Coffee,Queen St E,Scott Bell,a year ago, 5 stars ,"I've been going to Bud's for just over a year now and they never fail on quality. If you're an oat milk drinker, they use Minor Figures which is the best. Try the GF caramel brownie!"
Bud's Coffee,Queen St E,Arlene Mazerolle,a year ago, 5 stars ,
Bud's Coffee,Queen St E,S K,a year ago, 5 stars ,Awesome muffins!
Bud's Coffee,Queen St E,Phoenix Jones,a year ago, 5 stars ,Great coffee.  Nice people. Good prices.
Bud's Coffee,Queen St E,Julian Lannaman,a year ago, 5 stars ,Best coffee and service in the City hands down!
Bud's Coffee,Queen St E,Tanya de Silva,a year ago, 5 stars ,Great little place. Staff are friendly and whatever you buy is really good. My favorites are hot chocolate and gluten free  brownies.
Bud's Coffee,Queen St E,Paulina Plihern,a year ago, 5 stars ,
Bud's Coffee,Queen St E,B T,a year ago, 5 stars ,"If you’re a fan of chai lattes, this is your place to go! My mum loves the way they’re made and I couldn’t agree more. Their baked goods are also to die for on a early morning on route to work."
Bud's Coffee,Queen St E,I.C,a year ago, 5 stars ,Pretty damn good coffee.
Bud's Coffee,Queen St E,Divya Mohan,a year ago, 3 stars ,
Bud's Coffee,Queen St E,Rupinder sharma,a year ago, 5 stars ,
Bud's Coffee,Queen St E,Jose Vernaza,a year ago, 3 stars ,Once you start their coffee you get addicted to it.
Bud's Coffee,Queen St E,Megan Hudson,2 years ago, 5 stars ,The capuchino was cold and the scone was just ok. Expensive for the quality they deliver
Bud's Coffee,Queen St E,Michael Grover,2 years ago, 5 stars ,
Bud's Coffee,Queen St E,KVO Photography,2 years ago, 5 stars ,Great local little café.
Bud's Coffee,Queen St E,J C,2 years ago, 5 stars ,So grateful this place exists in the Beaches.  Its definitely top 5 of the best tasting coffee and espresso in Toronto. Their Oat Lattes are divine.  Staff is also super friendly which really helps in making you want to go back!  And their baked goods are delicious.
Bud's Coffee,Queen St E,Ryan Grinnell,2 years ago, 5 stars ,
Bud's Coffee,Queen St E,Paolo Delano,2 years ago, 4 stars ,Setup well for storefront purchases right now. Delicious coffee and food.
Bud's Coffee,Queen St E,Ana Fremont,2 years ago, 5 stars ,
Bud's Coffee,Queen St E,Hitesh Thukral,2 years ago, 5 stars ,
Bud's Coffee,Queen St E,Samantha Marasco,2 years ago, 5 stars ,"Cute spot, great quality coffee, and lovely people"
Bud's Coffee,Queen St E,Maddison L'Estrange,2 years ago, 5 stars ,
Bud's Coffee,Queen St E,Mendy,2 years ago, 5 stars ,
Bud's Coffee,Queen St E,Naigaga Hajara,2 years ago, 5 stars ,"Great place, great lattes!"
Bud's Coffee,Queen St E,JLives Fast,2 years ago, 5 stars ,
Bud's Coffee,Queen St E,Michael Vessey,2 years ago, 5 stars ,The staff at Bud's are incredibly warm and accommodating! Thank you so much
Bud's Coffee,Queen St E,Jose Falco,2 years ago, 4 stars ,
Bud's Coffee,Queen St E,Michal Wachsmann,2 years ago, 1 star ,
Bud's Coffee,Queen St E,Sebastian Miller,2 years ago, 5 stars ,"Ordered a cappuccino, unfriendly service by the young man who gave me my coffee, VERY acidic coffee . Will not go back"
Bud's Coffee,Queen St E,Janelle Au,2 years ago, 5 stars ,
Bud's Coffee,Queen St E,Josh Clavir,2 years ago, 5 stars ,
Bud's Coffee,Queen St E,Jonas Brandon,2 years ago, 5 stars ,The BEST coffee spot in the neighborhood. Lovely staff and excellent coffee options. I not only buy coffee but also beans from them - great that they have Quietly Coffee and Hatch beans.
Bud's Coffee,Queen St E,Kohji Nagata,2 years ago, 5 stars ,Ask for the spider milk latte (🕷️🐄☕) secret menu item! …
Bud's Coffee,Queen St E,Diana,2 years ago, 5 stars ,
Bud's Coffee,Queen St E,Ernest Ouimette,2 years ago, 5 stars ,
Bud's Coffee,Queen St E,Rowe Farms Beaches,2 years ago, 5 stars ,I really enjoy going there in the morning to grab my first cup of coffee of the day
Bud's Coffee,Queen St E,Ian Hopkins,2 years ago, 5 stars ,Winners. I could go on. Godzillas of coffee culture. Try their cauliflower sandwiches.
Bud's Coffee,Queen St E,Roary D,2 years ago, 4 stars ,
Bud's Coffee,Queen St E,Anjana Jose,2 years ago, 5 stars ,
Bud's Coffee,Queen St E,SA Andrew,2 years ago, 4 stars ,
Bud's Coffee,Queen St E,Stephen Lussier (ioweyouacoke),2 years ago, 5 stars ,
Bud's Coffee,Queen St E,molly gangbar,2 years ago, 4 stars ,"Retail espresso beans are great!! Friendly service, too!! ☕💕 …"
Bud's Coffee,Queen St E,Niki Rodziewicz,2 years ago, 5 stars ,
Bud's Coffee,Queen St E,Monique Blackman,2 years ago, 5 stars ,
Bud's Coffee,Queen St E,Arthur Manukian (ArtMan),2 years ago, 5 stars ,One of my favourite coffee spots in the beaches
Bud's Coffee,Queen St E,Shashu Dawkins,2 years ago, 5 stars ,
Bud's Coffee,Queen St E,Mark Stevenson,2 years ago, 5 stars ,Best americanos and lattes! Plus oat milk!!
Bud's Coffee,Queen St E,Justyna Kulpa,2 years ago, 4 stars ,Thanks for the review. Glad you liked it.
Bud's Coffee,Queen St E,M Diota,2 years ago, 5 stars ,"If you were going to put a coffee shop in the beach...this would be it... quaint, great pour-overs, mellow staff...and yummies"
Bud's Coffee,Queen St E,Cindy Hughes,2 years ago, 5 stars ,
Bud's Coffee,Queen St E,Jeff Kelly,2 years ago, 5 stars ,Great little spot. For a fantastic cup of coffee! Staff super pleasant and speedy!
Bud's Coffee,Queen St E,Brett Evenson,3 years ago, 5 stars ,The best !!
Bud's Coffee,Queen St E,Laura McMillan,3 years ago, 5 stars ,
Bud's Coffee,Queen St E,Anthony Celetti,3 years ago, 4 stars ,
Bud's Coffee,Queen St E,Guilherme Ebbers Carneiro Leao,3 years ago, 4 stars ,Always a great cup of coffee! Cute little place with friendly staff.
Bud's Coffee,Queen St E,Logan Malette,3 years ago, 5 stars ,"Very, very good coffee at a reasonable price.   Quaint, friendly place.  If you are on Queen East, I recommend stooping for a cup or a tea."
Bud's Coffee,Queen St E,VladaTV,3 years ago, 3 stars ,
Bud's Coffee,Queen St E,laurie dillon-schalk,3 years ago, 5 stars ,"Friendly service, great coffee"
Bud's Coffee,Queen St E,Heidi Schwarzkopf,3 years ago, 5 stars ,Hello Logan thanks for the great review.
Bud's Coffee,Queen St E,Althea K,3 years ago, 5 stars ,
Bud's Coffee,Queen St E,Hass Mohammed,3 years ago, 5 stars ,Simply fantastic coffee and scones done right.
Bud's Coffee,Queen St E,Mike Tarrant,3 years ago, 5 stars ,Thanks for the great review
Bud's Coffee,Queen St E,Bruce Blue,3 years ago, 5 stars ,Excellent Americano!
Bud's Coffee,Queen St E,Louise Owen,3 years ago, 5 stars ,
Bud's Coffee,Queen St E,Barnaby D,3 years ago, 4 stars ,"Kid friendly, great staff and a good cup of coffee. There's a play section to the back of the cafe with a chalk board and some toys."
Bud's Coffee,Queen St E,Brianna Forbes-Crowe,3 years ago, 5 stars ,Well done folks. Took an awkward space and made it comfortable and inviting to everyone. Carefully made drinks - high quality experience.
Bud's Coffee,Queen St E,Clement Law,3 years ago, 5 stars ,Good Americano coffee. Breakfast sandwich and Nanaimo bar was pretty good too.
Bud's Coffee,Queen St E,Connor Westcott,3 years ago, 4 stars ,
Bud's Coffee,Queen St E,James Brown,3 years ago, 5 stars ,
Bud's Coffee,Queen St E,Catrina Chiodo,3 years ago, 5 stars ,
Bud's Coffee,Queen St E,Wendy Carwardine,3 years ago, 5 stars ,
Bud's Coffee,Queen St E,Melanie deBoer,3 years ago, 4 stars ,
Bud's Coffee,Queen St E,Stephanie Lui,3 years ago, 4 stars ,Local and friendly. Gotta love it and support it.
Bud's Coffee,Queen St E,ŴïñStöñ,3 years ago, 2 stars ,
Bud's Coffee,Queen St E,Brian Byrne,3 years ago, 5 stars ,
Bud's Coffee,Queen St E,Oliver Davies,3 years ago, 5 stars ,"The coffee is really delicious, what would be nice is if they could offer a unsweetened nondairy milk option for people who have dietary restrictions"
Bud's Coffee,Queen St E,Vawn Smith,3 years ago, 5 stars ,
Bud's Coffee,Queen St E,Samantha Dangubic,3 years ago, 5 stars ,
Bud's Coffee,Queen St E,Rebecca Proppe,3 years ago, 5 stars ,Great coffee. Good treats!
Bud's Coffee,Queen St E,Mary Dooley Thiffault,3 years ago, 5 stars ,
Bud's Coffee,Queen St E,Richard Glass,3 years ago, 4 stars ,
Bud's Coffee,Queen St E,Dan Thomson,3 years ago, 5 stars ,
Bud's Coffee,Queen St E,Tim Kinney (Nanny Eldercare Agency),3 years ago, 4 stars ,
Bud's Coffee,Queen St E,Tsering,3 years ago, 1 star ,
Bud's Coffee,Queen St E,Jean Anfossi,3 years ago, 5 stars ,Great cappuccino. Nice owner. Good to support locally owned.
Bud's Coffee,Queen St E,Maryse Ilnick,3 years ago, 5 stars ,
Bud's Coffee,Queen St E,Nadia Drozhzhina,3 years ago, 5 stars ,Great coffee
Bud's Coffee,Queen St E,Shannon,3 years ago, 5 stars ,The place looks ok but their coffee and customer service needs some serious work. Specially if they charge that much for the coffee.
Bud's Coffee,Queen St E,Kat Foster,3 years ago, 4 stars ,Great cappuccino! Friendly service. Intimate ambience where you can engage in conversation with anyone. I love it!
Bud's Coffee,Queen St E,Luke de Freitas,3 years ago, 5 stars ,
Bud's Coffee,Queen St E,M Roy,3 years ago, 4 stars ,Coffee was good. I recommend this place!
Bud's Coffee,Queen St E,H Nouraei,3 years ago, 5 stars ,Lovely little spot to grab a great cup of coffee or espresso beverage. Staff were very friendly and helpful. Would visit again!
Bud's Coffee,Queen St E,Eric Ginestier,3 years ago, 5 stars ,
Bud's Coffee,Queen St E,Carrie,3 years ago, 4 stars ,Great coffee
Bud's Coffee,Queen St E,petra nikolović,3 years ago, 5 stars ,"Good coffee, friendly staff."
Bud's Coffee,Queen St E,David Pierre Leibovitz,3 years ago, 4 stars ,Great cold summer drinks and amazing coffee
Bud's Coffee,Queen St E,Cate -,3 years ago, 5 stars ,
Bud's Coffee,Queen St E,Alexey Petrov,3 years ago, 5 stars ,
Bud's Coffee,Queen St E,Matthew Hall,3 years ago, 5 stars ,
Bud's Coffee,Queen St E,Virginia Evoy,3 years ago, 4 stars ,
Bud's Coffee,Queen St E,Kristy Caroline,3 years ago, 5 stars ,"In terms of food, I haven't tried everything, but I can say I LOVE this spot. great atmosphere, cool spot!"
Bud's Coffee,Queen St E,Justin Stone,3 years ago, 4 stars ,"Clean and nice coffee shop. I wish having better beans, but they do very nice with what they have. Very clean washrooms, I appreciate it. A bit dissapointed not having my v60 few minutes before closing."
Bud's Coffee,Queen St E,Asta Reid,3 years ago, 4 stars ,"Great coffee, great food, great staff!"
Bud's Coffee,Queen St E,V F,3 years ago, 4 stars ,"Very lively, local café. WiFi can be picked up from Nando's next door if unavailable. They're a little overwhelmed in the am if it's too busy. Maybe I experienced some staff training? But overall great spot, that I like to frequent."
Bud's Coffee,Queen St E,saab narayan,3 years ago, 5 stars ,
Bud's Coffee,Queen St E,Gillian Webster,3 years ago, 5 stars ,"Well made coffee, nice spot, clean bathrooms. Glad we stopped in here for a cappuccino! Cheers"
Bud's Coffee,Queen St E,Katie Arvidson,3 years ago, 5 stars ,
Bud's Coffee,Queen St E,Pieter Basedow,3 years ago, 5 stars ,
Bud's Coffee,Queen St E,Ash Proctor,3 years ago, 4 stars ,Institution!
Bud's Coffee,Queen St E,Triona Coakelin,3 years ago, 5 stars ,"Great New Zealand flavour.Oyr famous flat white made,just the way it should be !!!"
Bud's Coffee,Queen St E,Elizabeth Bowes,3 years ago, 5 stars ,Love this place! We enjoyed the scones and great coffee many mornings here. The staff and owner were incredibly kind and we enjoyed sitting by the front garage and people-watching.
Bud's Coffee,Queen St E,sean moore,3 years ago, 4 stars ,"Great staff, good coffee. Only go to independent coffee places"
Bud's Coffee,Queen St E,Mario Rigby,3 years ago, 5 stars ,
Bud's Coffee,Queen St E,Conner P,3 years ago, 5 stars ,
Bud's Coffee,Queen St E,Ajay Singh,3 years ago, 5 stars ,Friendly service. Good java. Nice vibe
Bud's Coffee,Queen St E,Taleah Clarke,3 years ago, 5 stars ,Great coffee shop in the beaches. Probably my first choice when in the area.
Bud's Coffee,Queen St E,Mystique Moon,3 years ago, 5 stars ,Great little quiet getaway on the far side of Queen East. A welcoming vibe that also includes a children's section at the back of the coffee shop. Pastries run out almost entirely by end of day as this is a popular place for the treats. I'd come here again for a treat and tasty cup of tea.
Bud's Coffee,Queen St E,Doug C,3 years ago, 4 stars ,"Very strong coffee, I had the special with blackberries and chocolate and it was good. A little small and slim seating, it’s a busy place for sure."
Bud's Coffee,Queen St E,Roman,3 years ago, 5 stars ,"This is the perfect quintessential neighbourhood espresso and coffee shop.  When I bring friends to The Beach and/or Toronto, I always bring them here. It speaks for itself.  Bud’s provides superb quality drinks in a relaxed and inviting neighbourhood atmosphere. Ken, Sarah, Rose, Kyle and Ryan and rest of the gang all produce excellent espresso.  Whenever I travel outside of Toronto and have espresso at other far flung locales, I realize some of the best espresso simply comes from my own neighbourhood in the Beach. The shop emulates everything that is so wonderful and soulful about this neighbourhood. Just simple good wholesome espresso. No gimmicks here."
Bud's Coffee,Queen St E,Mobile Assistant,3 years ago, 4 stars ,Best coffee in the Beaches! The staff are knowledgeable and friendly. Plus they always play great music and are wonderful with kids.
Bud's Coffee,Queen St E,Nicole Henson,3 years ago, 5 stars ,
Bud's Coffee,Queen St E,Anthony Mete,3 years ago, 5 stars ,
Bud's Coffee,Queen St E,Stephanie Hughes,3 years ago, 5 stars ,
Bud's Coffee,Queen St E,Randy Horman,3 years ago, 4 stars ,Cozy
Bud's Coffee,Queen St E,David Zivot,3 years ago, 5 stars ,
Bud's Coffee,Queen St E,Doug G,4 years ago, 5 stars ,
Bud's Coffee,Queen St E,G F,4 years ago, 5 stars ,Nice to have an independent coffee shop in the beaches
Bud's Coffee,Queen St E,Jamel G,4 years ago, 5 stars ,
Bud's Coffee,Queen St E,maggPi Prime,4 years ago, 5 stars ,"Good indie vibe, very good coffee."
Bud's Coffee,Queen St E,Dominik Machek,4 years ago, 5 stars ,Great coffee...cozy spot
Bud's Coffee,Queen St E,Jj Agustin,4 years ago, 5 stars ,Unquestionably THE best cuppa in the city.  Great staff.  Beautiful pour.
Bud's Coffee,Queen St E,Rob Jones,4 years ago, 5 stars ,
Bud's Coffee,Queen St E,Morgan Dierickx,4 years ago, 5 stars ,
Bud's Coffee,Queen St E,6 Kat,4 years ago, 5 stars ,Oatmilk flat white! Great location in the Beach!
Bud's Coffee,Queen St E,Irfan M,4 years ago, 5 stars ,
Bud's Coffee,Queen St E,jim bradley,4 years ago, 1 star ,"Best cappuccino I've had, bar none!"
Bud's Coffee,Queen St E,Matt Woodcock,4 years ago, 5 stars ,Funky coffee shop with the best almond milk lattes around.Toys for kids
Bud's Coffee,Queen St E,Farhan Selod,4 years ago, 5 stars ,This is a real gem in the heart of the beaches. Bud's is a super chill spot to grab tea or coffee. They also have amazing artisan pasteries (ie. Poptarts). They have been open several seasons but are now in a new location slightly more east on Queen St. (closer to Lion On The Beach) BONUS *** this new location is bigger and has allowed them to set up more tables and a cute play space for kids under three
Bud's Coffee,Queen St E,Brad Bauder,4 years ago, 5 stars ,
Bud's Coffee,Queen St E,Astrum Rimor,4 years ago, 5 stars ,"Very rude!, was a daily customer. Showed up christmas eve for my daily latte at 730 , no holiday hours posted. The young man working inside saw me standing there and we made eye contact 3 times over 15 minutes. Finally i knocked on the door to ask the hours and he came out and told me 8 oclock. You would think if you saw a customer standing out front that you would take 30 seconds out of your day to let them know when they can come in.

i will not return"
Bud's Coffee,Queen St E,Dave Power,4 years ago, 4 stars ,"Jim,
I apologize for the late notice in getting back to you.  I am sincerely sorry for everything that happened on that morning.  There is no excuse for any of it.  I would like to offer you a $20 gift card to make up for the inconvenience and the way you were treated.  Please let me know if you would accept this and I will leave it for you with our staff. Again, I am deeply sorry.
Best,
Sarah"
Bud's Coffee,Queen St E,Gabriel Werkhaizer,4 years ago, 5 stars ,The best coffee joint in the Beaches. Grab a seat and listen to the local hustle and bustle!
Bud's Coffee,Queen St E,Francisco Alejandri,4 years ago, 5 stars ,Super friendly service coupled with the best coffee on Toronto!  (imo). can't loose !!
Bud's Coffee,Queen St E,Michelle Sang,4 years ago, 4 stars ,
Bud's Coffee,Queen St E,Robert Thomas,4 years ago, 5 stars ,"Great coffee, tasty treats, nice employees."
Bud's Coffee,Queen St E,Damien Wilmot,4 years ago, 5 stars ,Check out the giraffes.
Bud's Coffee,Queen St E,Stratosphere JoshandLinda,4 years ago, 4 stars ,Great coffee
Bud's Coffee,Queen St E,Liz Bracegirdle,4 years ago, 5 stars ,Good coffee in the beach area
Bud's Coffee,Queen St E,Lee Walder,4 years ago, 5 stars ,
Bud's Coffee,Queen St E,Marc K,4 years ago, 1 star ,"Fabulous espresso based drinks, good desserts and a friendly staff all in a bright atmosphere. It makes for a great local coffee hangout. We will definitely come back next time we are in the Beaches."
Bud's Coffee,Queen St E,Stephan Strecker,4 years ago, 5 stars ,Awesome coffee and super friendly staff.
Bud's Coffee,Queen St E,Ivy Gun Inc,4 years ago, 5 stars ,Latte was a bit on the warm side vs. hot so I will know for next time to ask for extra hot - other than that coffee and the service was good the food looked delish
Bud's Coffee,Queen St E,Frank L (Syncros),4 years ago, 5 stars ,
Bud's Coffee,Queen St E,Charles Minett,4 years ago, 5 stars ,Best in the area
Bud's Coffee,Queen St E,Milena Samra,4 years ago, 2 stars ,Slow and expensive. A very milky capucino with no foam for nearly $5. Typical pretentious Beaches coffeehouse
Bud's Coffee,Queen St E,Jean-Paul Hernandez,4 years ago, 5 stars ,
Bud's Coffee,Queen St E,Nathan Putman,4 years ago, 4 stars ,Outstanding
Bud's Coffee,Queen St E,Doug Miller,4 years ago, 5 stars ,
Bud's Coffee,Queen St E,Joel Scott,4 years ago, 5 stars ,Best spot in the Beach
Bud's Coffee,Queen St E,Davin McMahon,4 years ago, 5 stars ,"Hey, if you're looking to pay almost $5 for an incredibly watery americano, this is the place to go.  I mean...you can't charge customers almost $5 and have it completely watered down!  There are so many other coffee shops in the city that are better."
Bud's Coffee,Queen St E,David Schroh,4 years ago, 5 stars ,"Great place to chill with a cup of coffee. Oh, and the Nutella croissant is to die for!"
Bud's Coffee,Queen St E,Adel Abdallah,4 years ago, 5 stars ,
Bud's Coffee,Queen St E,Chris Hopper,4 years ago, 5 stars ,The only coffee worth drinking in the beaches. They use Cut Coffee (Sam James) and do it right. Nice place to set up shop with a laptop while you enjoy your coffee.
Bud's Coffee,Queen St E,Robert Carter,4 years ago, 4 stars ,Always great coffee and service
Bud's Coffee,Queen St E,Bob Grainger,4 years ago, 5 stars ,"Best coffee in the Beach, no question."
Bud's Coffee,Queen St E,General Toprock,4 years ago, 5 stars ,
Bud's Coffee,Queen St E,Kelly Bennett,4 years ago, 5 stars ,
Bud's Coffee,Queen St E,esteban ortiz,4 years ago, 5 stars ,Best coffee shop in the beach.
Bud's Coffee,Queen St E,KP SPRING,4 years ago, 4 stars ,Best in the beach!
Bud's Coffee,Queen St E,Rebecca Collett,4 years ago, 4 stars ,
Bud's Coffee,Queen St E,Prianka Sudheer,4 years ago, 3 stars ,One of the best coffees I’ve had in a while. Ordered a Late and flat white
Bud's Coffee,Queen St E,Peter K,4 years ago, 5 stars ,
Bud's Coffee,Queen St E,Vivien Wong,4 years ago, 3 stars ,"Great place, the ice latte was magnificent. I’ve never seen it done in the way they did it. ( definitely recommend, and will be back shortly !)"
Bud's Coffee,Queen St E,April Kay,4 years ago, 5 stars ,"Good lattes and cappuccinos

Sandwiches and breakfast sandwhich was are good but  overpriced for what you get."
Bud's Coffee,Queen St E,Veronica Morera,4 years ago, 5 stars ,Good little coffee hole on the Beaches. Great non-coffee options too. There is not a ton of seating.
Bud's Coffee,Queen St E,A Cartier,4 years ago, 4 stars ,"Mixed reviews. Lattes are good.
Cafe au lait not so much. They used brewed coffee (would have preferred a shot of espresso or a stronger brewed coffee) with steamed milk and charged the same price as a latte - what a disappointment."
Bud's Coffee,Queen St E,David Harcombe (Aldric),4 years ago, 5 stars ,Super place. These guys know their stuff about coffee. Music and ambience is spot on too👌🏴󠁧󠁢󠁳󠁣󠁴󠁿 …
Bud's Coffee,Queen St E,Benoit Hardy-Vallée,4 years ago, 5 stars ,
