cafe,street,user,time,stars,reviews
Dineen Coffee Co.,Bay St,Ken Sanderson,9 months ago, 5 stars ,"Free Wi-Fi, plenty of seating options. Indoors, so it's great on cooler days or rainy times."
Dineen Coffee Co.,Bay St,Amit Gupta,9 months ago, 5 stars ,"Good place to sit down and have a coffee. Ideal to have a quick business meeting near the Union bus station. Clean and hygienic. Service was fast and hassle free. Slightly expensive but the location and ambience is premium, so worth it. Had a sandwich - Mediterranean veggie sandwich , basically veggies in a bagel ; cold sandwich. Was nice. Would have been tastier if it was served hot I think :)"
Dineen Coffee Co.,Bay St,U P,9 months ago, 1 star ,"Great location, exceptional service but the overall product is underwhelming for a near $8. London fog barely had a hint of bergamot - might have well just ordered steamed oat milk."
Dineen Coffee Co.,Bay St,Zuhair Kanji,9 months ago, 5 stars ,
Dineen Coffee Co.,Bay St,James Gunn,10 months ago, 4 stars ,
Dineen Coffee Co.,Bay St,Abdallah Alami,a year ago, 3 stars ,
Dineen Coffee Co.,Bay St,Amanda Nguyen,a year ago, 4 stars ,A lovely coffee shop!
Dineen Coffee Co.,Bay St,Louis Venter,a year ago, 5 stars ,
Dineen Coffee Co.,Bay St,Cherry Leung,a year ago, 5 stars ,
Dineen Coffee Co.,Bay St,Lisa S,a year ago, 5 stars ,
Dineen Coffee Co.,Bay St,Moe Emami,a year ago, 2 stars ,Mediocre
Dineen Coffee Co.,Bay St,Dianne Castro,a year ago, 5 stars ,Great and fast service! Had a Chai Latte for the first time here and really enjoyed it :)
Dineen Coffee Co.,Bay St,Jawad Khan,a year ago, 4 stars ,
Dineen Coffee Co.,Bay St,Riley Patten,2 years ago, 5 stars ,
Dineen Coffee Co.,Bay St,Jenny Parina,2 years ago, 5 stars ,
Dineen Coffee Co.,Bay St,Secret Reviews,2 years ago, 5 stars ,Best iced vanilla lattes in Toronto! The rest of their menu is also fantastic.
Dineen Coffee Co.,Bay St,nbolum01,2 years ago, 5 stars ,nice place
Dineen Coffee Co.,Bay St,Nelson Rodrigues,2 years ago, 3 stars ,
Dineen Coffee Co.,Bay St,Michael Wies,2 years ago, 5 stars ,"Friendly staff, not too busy, good espresso and couldn't be more convenient in the financial district. Downtown Toronto prices, but not exceptionally high."
Dineen Coffee Co.,Bay St,Sukhman Dulay,2 years ago, 5 stars ,
Dineen Coffee Co.,Bay St,malcolm thompson,2 years ago, 3 stars ,
Dineen Coffee Co.,Bay St,Elvina Komarova,2 years ago, 5 stars ,
Dineen Coffee Co.,Bay St,Andrei Balazs,2 years ago, 5 stars ,
Dineen Coffee Co.,Bay St,Vic DL,2 years ago, 5 stars ,Best coffee ever!
Dineen Coffee Co.,Bay St,Justin Leung,3 years ago, 5 stars ,
Dineen Coffee Co.,Bay St,EAGLE BOATS,3 years ago, 5 stars ,
Dineen Coffee Co.,Bay St,Andrew Kaikai,3 years ago, 5 stars ,
Dineen Coffee Co.,Bay St,Sarah Grant,3 years ago, 4 stars ,
Dineen Coffee Co.,Bay St,Adam Peleshok,3 years ago, 5 stars ,
Dineen Coffee Co.,Bay St,"어때어때,어때,어때!",3 years ago, 4 stars ,
Dineen Coffee Co.,Bay St,Dave Badun,3 years ago, 5 stars ,
Dineen Coffee Co.,Bay St,Waleed Zafar,3 years ago, 3 stars ,
Dineen Coffee Co.,Bay St,Bryn Nihill,3 years ago, 5 stars ,"My only complaint is how busy this location is, a great sign that they know what they are doing. My spectacular coffee was the other indicator."
Dineen Coffee Co.,Bay St,nazlı konya,3 years ago, 3 stars ,
Dineen Coffee Co.,Bay St,Marc Leckman,3 years ago, 5 stars ,Beautiful space and delicious coffee
Dineen Coffee Co.,Bay St,Archit Chitnis,3 years ago, 4 stars ,Great location and setting. Good capuccino
Dineen Coffee Co.,Bay St,Kimal Lloyd-Phillip,3 years ago, 2 stars ,
Dineen Coffee Co.,Bay St,Greg Stulen,3 years ago, 5 stars ,
Dineen Coffee Co.,Bay St,Rodrigo Barbera,3 years ago, 4 stars ,
Dineen Coffee Co.,Bay St,Keyur Bhandekar,3 years ago, 3 stars ,
Dineen Coffee Co.,Bay St,Rob H,3 years ago, 5 stars ,
Dineen Coffee Co.,Bay St,Sailesh Kumar,3 years ago, 5 stars ,One of the best coffee shops in the vicinity
Dineen Coffee Co.,Bay St,Tiff Lee,3 years ago, 5 stars ,Smoothest flat white I've ever had with super courteous and personable service! One of the best coffees I've had in a long while!
Dineen Coffee Co.,Bay St,John Turley-Ewart,3 years ago, 5 stars ,Great coffee! Great staff!
Dineen Coffee Co.,Bay St,Nicole Douglas,3 years ago, 5 stars ,
Dineen Coffee Co.,Bay St,Khaled Zaky,3 years ago, 5 stars ,"My go to morning espresso when I am in the financial district. This is espresso made with love and quality. There menu has a lot of amazing pastries, desserts and things to nibble on and complement my espresso. What I appreciate the most is the consistency in quality. Lots of coffee shops spin up and the quality winds down over time. Dineen raises the bar every time. This location has wifi and seats for those who want to work or even order some afternoon drinks (yes liquor is served here), I am more of a coffee guy though."
Dineen Coffee Co.,Bay St,Ghizal Mehdi,3 years ago, 5 stars ,
Dineen Coffee Co.,Bay St,Rachana Achuthan,3 years ago, 5 stars ,
Dineen Coffee Co.,Bay St,Rajeev Arora,3 years ago, 5 stars ,
Dineen Coffee Co.,Bay St,Eleni Soufchara,3 years ago, 5 stars ,
Dineen Coffee Co.,Bay St,Courtney C,3 years ago, 4 stars ,
Dineen Coffee Co.,Bay St,Alan Lam,3 years ago, 5 stars ,
Dineen Coffee Co.,Bay St,Mohit Gogia,3 years ago, 4 stars ,Great spot for a coffee or a beverage.
Dineen Coffee Co.,Bay St,Alex Radu,3 years ago, 5 stars ,
Dineen Coffee Co.,Bay St,Kate S,3 years ago, 5 stars ,
Dineen Coffee Co.,Bay St,Shannon T,3 years ago, 4 stars ,"Super cute open area cafe in Commerce Court (under CIBC) in Financial District. Actually reminds me more of a bar than a coffee spot! Drinks are extremely standard, but would definitely come back for a date or a coffee chat."
Dineen Coffee Co.,Bay St,Christian Anastasiades,3 years ago, 4 stars ,Good but very busy
Dineen Coffee Co.,Bay St,Adrian Nicola,3 years ago, 5 stars ,Delicious oat milk latte.
Dineen Coffee Co.,Bay St,Victor Anjos,3 years ago, 5 stars ,
Dineen Coffee Co.,Bay St,Zarwah,3 years ago, 4 stars ,"Good cappuccino. The drink was well made and tastes authentic.
The chocolate croissant was nothing special. I recommend passing on the baked goods as this is the third item I have tried at Dineen that tasted like packaged baked goods. Not bad by any means but not worth the price.

Disappointed but cognizant that it is the Financial district so items everywhere are always a little marked up.

Ambiance is lovely and the decor is definitely nice! Good place for meeting a client or friend!"
Dineen Coffee Co.,Bay St,Chris Hawman,3 years ago, 5 stars ,
Dineen Coffee Co.,Bay St,Jean Claude Helou,3 years ago, 5 stars ,
Dineen Coffee Co.,Bay St,S Tam,3 years ago, 3 stars ,Ok spot for catching up
Dineen Coffee Co.,Bay St,Hilary Keffer,3 years ago, 3 stars ,Just a regular coffee shop
Dineen Coffee Co.,Bay St,Steven Taylor,3 years ago, 4 stars ,"busy, vibrant with decent coffee."
Dineen Coffee Co.,Bay St,Sheldon Maze,3 years ago, 5 stars ,"Not as good as the original location, but good coffee and a nice location. It's often busy, but we were able to find a seat have have a good conversation, not too loud either. I would not pick this place for work, too much foot traffic during the week."
Dineen Coffee Co.,Bay St,J K,3 years ago, 4 stars ,
Dineen Coffee Co.,Bay St,Chris Brown,3 years ago, 5 stars ,
Dineen Coffee Co.,Bay St,fla1124,3 years ago, 5 stars ,
Dineen Coffee Co.,Bay St,zenab kazmi,3 years ago, 5 stars ,
Dineen Coffee Co.,Bay St,John Daniels,3 years ago, 5 stars ,
Dineen Coffee Co.,Bay St,Andrew N,3 years ago, 5 stars ,Love the coffee and love the treats. Location is awesome and the added seating on the side is great for impromptu meetings. Service is top notch!
Dineen Coffee Co.,Bay St,Lyndsay Hone,3 years ago, 4 stars ,
Dineen Coffee Co.,Bay St,Jonathan Ng,3 years ago, 5 stars ,Best coffee in town
Dineen Coffee Co.,Bay St,Erin LaPointe,3 years ago, 5 stars ,
Dineen Coffee Co.,Bay St,Ryan Keleher,3 years ago, 4 stars ,Great coffee - really like the seating and open feel
Dineen Coffee Co.,Bay St,Khurram Shehzad (Kai),3 years ago, 5 stars ,
Dineen Coffee Co.,Bay St,Sean Alemany,3 years ago, 4 stars ,
Dineen Coffee Co.,Bay St,Rishi Bansie,3 years ago, 5 stars ,
Dineen Coffee Co.,Bay St,Neill may,3 years ago, 4 stars ,
Dineen Coffee Co.,Bay St,Sameir Ibrahim,3 years ago, 5 stars ,
Dineen Coffee Co.,Bay St,Houston Cheng,3 years ago, 5 stars ,
Dineen Coffee Co.,Bay St,Zee Bilwani,3 years ago, 4 stars ,
Dineen Coffee Co.,Bay St,Matthew Parker-Jones,3 years ago, 5 stars ,"Great additional Dineen location downtown and a go to place for coffee chats. I like the fact that they offer table service as well, which is a nice touch."
Dineen Coffee Co.,Bay St,Ayman Fathalla,3 years ago, 4 stars ,Good coffee and ambience
Dineen Coffee Co.,Bay St,Misha,3 years ago, 5 stars ,
Dineen Coffee Co.,Bay St,M Roy,3 years ago, 5 stars ,"I don't care for the bankers crowd but I just love the setting! A bit pricy, but the coffee is excellent. Staff are pros."
Dineen Coffee Co.,Bay St,Douglas Rodrigues,3 years ago, 4 stars ,
Dineen Coffee Co.,Bay St,Alvin Chow,3 years ago, 5 stars ,
Dineen Coffee Co.,Bay St,Ravi Kanani,3 years ago, 4 stars ,
Dineen Coffee Co.,Bay St,Angela To,3 years ago, 5 stars ,
Dineen Coffee Co.,Bay St,Davis Town,3 years ago, 4 stars ,
Dineen Coffee Co.,Bay St,Ernest Kugel,3 years ago, 5 stars ,
Dineen Coffee Co.,Bay St,Krissy T,3 years ago, 4 stars ,
Dineen Coffee Co.,Bay St,Mehsen Lakiss,3 years ago, 5 stars ,
Dineen Coffee Co.,Bay St,Margarita Cargher,3 years ago, 5 stars ,
Dineen Coffee Co.,Bay St,Tony Fedun,3 years ago, 4 stars ,
Dineen Coffee Co.,Bay St,Vivek Menon,3 years ago, 4 stars ,
Dineen Coffee Co.,Bay St,Yann,3 years ago, 4 stars ,
Dineen Coffee Co.,Bay St,Aaron,3 years ago, 4 stars ,
Dineen Coffee Co.,Bay St,Colin,3 years ago, 5 stars ,
Dineen Coffee Co.,Bay St,Graeme Hein,3 years ago, 5 stars ,
Dineen Coffee Co.,Bay St,Christian Plante,3 years ago, 5 stars ,
Dineen Coffee Co.,Bay St,PJL,3 years ago, 5 stars ,
Dineen Coffee Co.,Bay St,Xoan A,3 years ago, 5 stars ,Who would've thought that a coffee pop-up would become a hot spot for business meetings and coffee chats. The coffee is great and the place is surprisingly comfortable.
Dineen Coffee Co.,Bay St,Ray Brooks,3 years ago, 5 stars ,"Great for an informal business chat in an interesting, sun filled atrium."
Dineen Coffee Co.,Bay St,Ophelia Mitches,3 years ago, 4 stars ,
Dineen Coffee Co.,Bay St,John Spears,3 years ago, 5 stars ,Amazing americanos!
Dineen Coffee Co.,Bay St,Andrea Van Overbeek,3 years ago, 5 stars ,Yuuuuuummmmy! A great cup of coffee and awesome atmosphere!
Dineen Coffee Co.,Bay St,Steve Marshall,3 years ago, 2 stars ,
Dineen Coffee Co.,Bay St,Yuriy K,3 years ago, 4 stars ,
Dineen Coffee Co.,Bay St,Vanessa,3 years ago, 5 stars ,
Dineen Coffee Co.,Bay St,Laura Garzon,3 years ago, 5 stars ,Amazing spot to talk and have a little drink or a coffee. They serve alcohol and serve tables. Amazing spot but sometimes lines are very long.
Dineen Coffee Co.,Bay St,Taylor,3 years ago, 4 stars ,
Dineen Coffee Co.,Bay St,J Espaldon,3 years ago, 4 stars ,
Dineen Coffee Co.,Bay St,Justin Tiu,3 years ago, 5 stars ,"Dineen in the CIBC Commerce Court lobby is easily one of my favourite early morning coffee spots. To me, it feels like a small piece of Manhattan, before the morning rush begins. But unlike Manhattan, the barista's are always friendly and seldom even seem stressed out."
Dineen Coffee Co.,Bay St,Mairead Byrne,3 years ago, 5 stars ,
Dineen Coffee Co.,Bay St,Gihad HG Abdelhamid,3 years ago, 4 stars ,
Dineen Coffee Co.,Bay St,Denys Berestyuk,3 years ago, 5 stars ,Best Cortado in the city!
Dineen Coffee Co.,Bay St,Graham Fell,3 years ago, 5 stars ,
Dineen Coffee Co.,Bay St,Sheikh Saad Salah Uddin,3 years ago, 5 stars ,
Dineen Coffee Co.,Bay St,Supriya Dhillon,3 years ago, 5 stars ,
Dineen Coffee Co.,Bay St,Ramesh Uppalapati,3 years ago, 3 stars ,
Dineen Coffee Co.,Bay St,Farah Rueck,3 years ago, 5 stars ,Quick service...nice ambiance
Dineen Coffee Co.,Bay St,Brett Prince,3 years ago, 5 stars ,
Dineen Coffee Co.,Bay St,David Emanuel,3 years ago, 5 stars ,Best coffe in town!
Dineen Coffee Co.,Bay St,Ron McKay,3 years ago, 5 stars ,Great coffee and super friendly staff... Despite the massive crowds
Dineen Coffee Co.,Bay St,Caroline Lutes,3 years ago, 4 stars ,
Dineen Coffee Co.,Bay St,Robert WalterJ,3 years ago, 4 stars ,
Dineen Coffee Co.,Bay St,stephanie van,3 years ago, 5 stars ,
Dineen Coffee Co.,Bay St,Pulkit Gulati,3 years ago, 4 stars ,
Dineen Coffee Co.,Bay St,Nicolas Busch,4 years ago, 5 stars ,
Dineen Coffee Co.,Bay St,Joe C,4 years ago, 5 stars ,Love the cappuccino.  The light roasted beans are great for home too.
Dineen Coffee Co.,Bay St,Steve,4 years ago, 5 stars ,
Dineen Coffee Co.,Bay St,Chris Carothers,4 years ago, 5 stars ,
Dineen Coffee Co.,Bay St,Ragheb Aga,4 years ago, 4 stars ,
Dineen Coffee Co.,Bay St,Carim “Cas London” James,4 years ago, 3 stars ,The cafe offers an open dining option for street level commerce court for daytime business and functions.
Dineen Coffee Co.,Bay St,Kash Kannaiti,4 years ago, 5 stars ,"This location has a great advantage of being inside the Commerce Court building with high ceilings, large lobby, glass all around yet a cozy setting area.
I like their menu selection and quality of products."
Dineen Coffee Co.,Bay St,Little Nose,4 years ago, 3 stars ,
Dineen Coffee Co.,Bay St,Simon Clark,4 years ago, 5 stars ,
Dineen Coffee Co.,Bay St,Hamad Javed,4 years ago, 5 stars ,
Dineen Coffee Co.,Bay St,Jamie Thomas,4 years ago, 5 stars ,
Dineen Coffee Co.,Bay St,Cary Wang,4 years ago, 5 stars ,Great service! Generally i go with the americano!
Dineen Coffee Co.,Bay St,Karen Bartley,4 years ago, 3 stars ,Sometimes regular coffee just isn't hot enough. However decor is amazing and ambience wonderful
Dineen Coffee Co.,Bay St,Behrooz Kashani,4 years ago, 3 stars ,"Great coffee , but the hot chocolate is not hit"
Dineen Coffee Co.,Bay St,Rohitash Hurla,4 years ago, 5 stars ,Cortados to die for
Dineen Coffee Co.,Bay St,Jeff Good,4 years ago, 5 stars ,"Met my friend who was staying at the Adelaide Hotel here for drinks and to catch up. I was concerned it would be packed with the business crowd or not cool with us sitting and chatting, but the staff were awesome and very chill. The election of food isn't huge, and the drink menu is limited, but I felt right at home and would happily go back again."
Dineen Coffee Co.,Bay St,Dave Deco,4 years ago, 4 stars ,"Great coffee, pricing is fair.
Cool bar-style design.
Ideal for professionals to grab a coffee.
Line up quite long between 9-10am"
Dineen Coffee Co.,Bay St,Jay Nam,4 years ago, 4 stars ,Good coffee and lots of seating for such a small place.  But can be slow service as it is usually very busy.
Dineen Coffee Co.,Bay St,Mike B,4 years ago, 5 stars ,
Dineen Coffee Co.,Bay St,Cindy,4 years ago, 5 stars ,
Dineen Coffee Co.,Bay St,Steven Solarz,4 years ago, 3 stars ,"Good coffee, impossibly slow service"
Dineen Coffee Co.,Bay St,Ibraheem Aziz,4 years ago, 5 stars ,Great service and a delicious variety of drinks!
Dineen Coffee Co.,Bay St,Adrian Ling,4 years ago, 3 stars ,
Dineen Coffee Co.,Bay St,CC LARA,4 years ago, 4 stars ,Beautiful place but coffee isn’t extraordinary
Dineen Coffee Co.,Bay St,Lev Glick,4 years ago, 5 stars ,Good coffee to start the day
Dineen Coffee Co.,Bay St,Jarylle Adriane,4 years ago, 4 stars ,It was alright. I kinda felt I was treated rudely by one of the barista I asked for the liquid sugar. They pointed me on the condiments bar where they thought it was located but I told them it wasn’t there and ended up walking on the other side to grab it. But its ok
