cafe,street,user,time,stars,reviews
NEO COFFEE BAR,Bay St,Andrea Li Calzi,3 weeks ago, 4 stars ,"Been coming here for years, my only spot for matcha latte"
NEO COFFEE BAR,Bay St,Fatima A.S,3 weeks ago, 4 stars ,
NEO COFFEE BAR,Bay St,Athena Campbell,3 weeks ago, 4 stars ,"I've been to this location  many times the last 3 years. I have to say the quality of food and drinks has gotten better. It is a Japanese style cafe. They offer matcha lattes, roll cakes, cheesecakes, pastries, and lunch options. I usually stop by for a quick drink and pastry.

During the pandemic, I felt that the espresso based drinks were watery and pastries were stale. But after 2 visits in the last 30 days, I can say that the quality has improved significantly. I had a decaf latte, and the espresso was full-bodied and aromatic. I ordered a croissant, and it was soft, buttery, and fresh. I observed that their pastries were made in-house because I saw two bakers actively working away. I'm glad they have worked on their products, and it is reflected in their quality.

My total for a latte and croissant came up to $10, which is going to be pricey for some, but it is the norm for downtown coffeeshops. They have narrow bench style seating along the cafe and a community table. It can become busy and crowded, and the entrance area can be packed. Making it difficult to find seating or figure out which line to stand in to place an order.

On the bonus side, they have a ""Happy hour"" of their own for house made drinks.  You get 50% off the same drink that you ordered earlier in the day. You just have to have your copy of the receipt as proof."
NEO COFFEE BAR,Bay St,Flawnson Tong,3 weeks ago, 5 stars ,"Really cute coffee store with a really nice ambiance. Their treats are so yummy and their coffee was one of the best in the city.

It’s a perfect place to come and study/work or to catch up with friends. The staff are extremely friendly as well."
NEO COFFEE BAR,Bay St,Jarrett Smalley,a month ago, 3 stars ,"Good matcha lattes (they use a good oat milk too) albeit pricey, 7.50 for a large. It comes naturally sweetened to the right amount for my taste. The store gets pretty busy during the days."
NEO COFFEE BAR,Bay St,pedram karimi,a month ago, 4 stars ,An average coffee + pastry morning. I did drink the coffee and eat the croissant. I cannot not say much beyond this.
NEO COFFEE BAR,Bay St,Scott Baker,a month ago, 5 stars ,Thanks Jarrett for the review! Please contact us at customercare@kinkafamily.com if you have any suggestions to help us improve the dining experience! Cheers!  
NEO COFFEE BAR,Bay St,Travel Culture Blog,a month ago, 5 stars ,"Sometimes it's too busy, but a nice place to study and have coffee."
NEO COFFEE BAR,Bay St,Caroline M,a month ago, 5 stars ,Incredible pastries. Coffee was perfect
NEO COFFEE BAR,Bay St,Steven C,a month ago, 5 stars ,"Cute little spot with great latte.
I love that they have no computer policy for a couple of hours so you can actually enjoy other people company of a good book.
Cookies were amazing as well."
NEO COFFEE BAR,Bay St,Virginia,a month ago, 4 stars ,
NEO COFFEE BAR,Bay St,Francesca Norte,a month ago, 4 stars ,"Favourite coffee shop to be at. Interior is one of the best and most comfortable imo in the area. Coffee is great! Not the best ive ever had but id gladly come here daily.

Matcha is very strong with heavy umami, be warned if that isnt your cup of tea

Many hours spent here studying and working.

Staff is always friendly as well"
NEO COFFEE BAR,Bay St,Marta Melinda Pap,a month ago, 5 stars ,This coffee shop offers tasty speciality drinks and baked goodies. Their cookies and muffins are good. Customer service is good and fast. The inside of the store is pretty spacious and clean. They have tables and seats on the side walk. The location is good for university students and office works but not ideal for drivers. I would visit if I want to socialize and treat myself or a friend.
NEO COFFEE BAR,Bay St,Alina Konstantinovna,a month ago, 5 stars ,"I give them 4 stars as the coffee and dessert I had were really good and the vibe was really nice. Definitely a good place to chat and catch up with friends over cafe drinks and Japanese inspired desserts. Service was also really nice and the washroom is kept clean.

They lose a star as they really don’t encourage any kind of laptop work which is evident in the way the space is designed as well as how their wifi works.

Majority of the tables are small and can only fit a laptop. They have one large table space if you need to use a mouse but that’s if there is space since larger groups typically take that space.

During the week they do allow laptop use (on weekends and statutory holidays laptops aren’t allowed) but they only allow you to connect to their wifi for 1hr. After an hour the wifi craps out and you won’t be able to renew your wifi time, at least that was my experience for both my laptop and mobile device.

If you’re looking for a space to work on your laptop for over an hour while having coffee/light bites during the week, this is not the place for you."
NEO COFFEE BAR,Bay St,D. K.,a month ago, 5 stars ,Best ever Matcha latte in Toronto :) I cannot drink coffee for a while and this is absolutely the best alternative. I always take mine with oat milk. The design always brightens up my day. Thank you!
NEO COFFEE BAR,Bay St,its_ asiancarlygirl,a month ago, 5 stars ,"So good, coffee is very tasty and deserts are nice, good atmosphere"
NEO COFFEE BAR,Bay St,Joy Lee,a month ago, 4 stars ,Excellent hojicha and matcha. Japanese-approve!
NEO COFFEE BAR,Bay St,Baowen Zhang,2 months ago, 5 stars ,"The seasonal hojicha latte taste so good, it has black sesame and hojicha in it, doesn’t include espresso but hojicha itself has little caffeine in it. The hot chocolate taste really nice in the winter. Latte art is so pretty as well! There’s also a coat hanger by the wall for customers, so for ppl who wants to take pictures, that’s perfect! Highly recommended!"
NEO COFFEE BAR,Bay St,Peanuts Butter,2 months ago, 4 stars ,"Neo is a beautiful coffee bar with an unique array of selections; including Japanese inspired pastries, mochi and drinks. The space is beautifully lit with natural lights with large communal table by the window.

My colleagues and I adore their espressos and Hojicha latte. My favourite drink is Neo's authentic Hojicha powder from Kyoto with foamy oat milk.

Neo Coffee Bar is the perfect space to visit for an afternoon pick-me-upper."
NEO COFFEE BAR,Bay St,Aliyah Rahman,2 months ago, 4 stars ,"Specialized in Japanese tea and latte. Dessert tastes good too. They have non laptop hours which promotes an environment where people just come here and connect with friends, not working"
NEO COFFEE BAR,Bay St,Sarah Nader,2 months ago, 3 stars ,"nice place to stay for chatting with friends or doing own readings, 1 hr wifi available, nice drink(ordered the large brewed coffee), can smell the spices, but only house blend or dark roast choices for beans. Still aromatic. quite a busy cafe but the japanese vibe of pastries are worth to try"
NEO COFFEE BAR,Bay St,Vi Wang,2 months ago, 4 stars ,Chocolate Cookies were good ..hot choc was fine
NEO COFFEE BAR,Bay St,murathan,2 months ago, 5 stars ,Very cute and comfortable setting and the coffee tastes great! It would be a great study spot but the wifi times out at 1 hour which sucks
NEO COFFEE BAR,Bay St,Behina MK,2 months ago, 4 stars ,Thanks Sarah for the review! Please contact us at customercare@kinkafamily.com if you have any additional suggestions to help us improve the dining experience! Cheers!  
NEO COFFEE BAR,Bay St,Sanam Bakhshi,2 months ago, 4 stars ,"Great ambience and nice coffee. Perfect place to hangout and grab some warm drink with friends, but if you wish to work longer hours on your laptop there are other cafe that don’t have 1 hour free wifi limit in store or laptop time during peak hours."
NEO COFFEE BAR,Bay St,Erina W,2 months ago, 5 stars ,
NEO COFFEE BAR,Bay St,TsaiYu Chen,2 months ago, 5 stars ,"Liked this cafe. Their matcha was a bit more bitter that I’m used to, not sure if it’s because they make it at above 80 degrees."
NEO COFFEE BAR,Bay St,Mark Drake,3 months ago, 4 stars ,
NEO COFFEE BAR,Bay St,Lucy Nguyen,3 months ago, 4 stars ,
NEO COFFEE BAR,Bay St,Nayab Qu,3 months ago, 5 stars ,Amazing pastries and smoked salmon sandwich! Great spot for relaxing afternoon tea.
NEO COFFEE BAR,Bay St,George Tomou,3 months ago, 5 stars ,Creative food and coffee vendors
NEO COFFEE BAR,Bay St,Kate Connors,3 months ago, 5 stars ,"RECOMMENDATION - Overall, if you want light snacks that don't overwhelm you and a place to chill, this will be right in your alley.

Food  - I got the Egg Salad Sando, Black Tea, and Basque Cheese Cake. Out of the three, the one I enjoyed the most was the Cheesecake. The other two fell flat for me. It was just standard, light snacks. Not memorable, but not bad.

Service - Great! Quick, professional and friendly. They were swamped and were working non-spot. You have lovely people working there.

Ambiance - Lots of seating to gather to talk to friends. I saw a bunch of people able to chill and chat. I love the atmosphere, and it boosted the place for me.

Accessibility: Getting in was a bit dicey, and the seating was very cramped. However, everything was on the first floor.

EDIT - Added an extra star for their reply and willingness to change. Most companies don't do that! :)"
NEO COFFEE BAR,Bay St,Wendy B.,3 months ago, 5 stars ,Thanks Lucy for the review! Please contact us at customercare@kinkafamily.com if you have any suggestions to help us improve the dining experience! Cheers!  
NEO COFFEE BAR,Bay St,Kinjal Shah,3 months ago, 1 star ,Good coffee
NEO COFFEE BAR,Bay St,Daniel Sung,3 months ago, 5 stars ,"I'm not downtown much anymore, but whenever I am around I name sure to grab an americano and a bag of beans to brew coffee at home."
NEO COFFEE BAR,Bay St,Marc-Andre Roy,3 months ago, 5 stars ,This place is super adorable and the baked goods are surprisingly well priced and tasty!
NEO COFFEE BAR,Bay St,Tercio Rodrigues,3 months ago, 5 stars ,"Great coffee and atmosphere, I also love their stawberry roll cake!!!"
NEO COFFEE BAR,Bay St,Ariana Katsanis,3 months ago, 3 stars ,The staff was rude and unfriendly..
NEO COFFEE BAR,Bay St,Ana Maria Silva,3 months ago, 5 stars ,"Hi Kinjal! We thank you for taking the time to write to us. We wanted to let you know how sorry we are about this situation. It is our priority to provide excellent customer service, and we would like to learn more about what specifically happened. You can email us at customercare@kinkafamily.com, and we will do our best to rectify the situation. Thank you, and we hope to see you back at NEO COFFEE BAR soon!  "
NEO COFFEE BAR,Bay St,Aizul Rahmeen,3 months ago, 5 stars ,
NEO COFFEE BAR,Bay St,Sena bozkır,3 months ago, 5 stars ,Beautiful coffee place and very good
NEO COFFEE BAR,Bay St,Roger Fournier,3 months ago, 5 stars ,"Love this place, great coffee the food is good (have had the muffin, roll cake, and cookie). Good vibe"
NEO COFFEE BAR,Bay St,Lior Asta,3 months ago, 5 stars ,Not a huge fan of coffee or croissants also you can’t work here on the weekends.
NEO COFFEE BAR,Bay St,R,3 months ago, 4 stars ,Thanks Ariana for the review! Please contact us at customercare@kinkafamily.com if you have any additional suggestions to help us improve the dining experience! Cheers!  
NEO COFFEE BAR,Bay St,Veronica L,3 months ago, 5 stars ,"(Translated by Google) Very rich coffee and I loved the place

(Original)
Muy rico el café y el lugar me encantó"
NEO COFFEE BAR,Bay St,Saghar Azimi,4 months ago, 5 stars ,Great ambiance & food
NEO COFFEE BAR,Bay St,Hedia B,4 months ago, 5 stars ,Cute coffee shop with various dessert options and delicious coffee!
NEO COFFEE BAR,Bay St,Aamir Raza,4 months ago, 5 stars ,
NEO COFFEE BAR,Bay St,Earl,4 months ago, 5 stars ,
NEO COFFEE BAR,Bay St,Yurii Kosakivskiiy,4 months ago, 5 stars ,The coffee drinks were okay but the pastries were amazing 🤩 …
NEO COFFEE BAR,Bay St,Tanya Rabushka,4 months ago, 5 stars ,The iced matcha latte had a strong matcha flavour and was lightly sweetened. One of the best I’ve had. Will definitely return to try other drinks.
NEO COFFEE BAR,Bay St,Lina Wu,4 months ago, 1 star ,"I love the coffee here, tasted like heaven."
NEO COFFEE BAR,Bay St,Andrew Woodrow-Butcher,4 months ago, 5 stars ,This place is amazing! Their cookies are breakfastie stuff are to die for. Also amazing coffee! Will def go back.
NEO COFFEE BAR,Bay St,Arbel Vexler,4 months ago, 5 stars ,
NEO COFFEE BAR,Bay St,And White,5 months ago, 5 stars ,
NEO COFFEE BAR,Bay St,Christiaan de Wit,5 months ago, 5 stars ,Finally found tasty coffee in Toronto.
NEO COFFEE BAR,Bay St,6 Kat,5 months ago, 4 stars ,"I adore this coffee place. Best coffee downtown. I come for coffee every weekend and noticed recent changes. The barista has changed; coffee is still best, but the serving upsets. Sometimes I get less coffee in a cup, no heart drawings on the top (so fewer customers want to take a picture and post it, so less advertising for Neo), and already twice got colder coffee than it should be. I love this place; I just hope that some work will be done with the new barista and the previous level of coffee serving will be back."
NEO COFFEE BAR,Bay St,Karina Kucherenko,5 months ago, 5 stars ,Coffee isn't bad but I ordered on their own website and they didn't even realize they had orders until I mentioned it. They also only allow you to use their wifi for 1 hour. After the hour is up you have to wait 2 hours before you can retry. Disappointing because a lot of people like to do work at cafes...
NEO COFFEE BAR,Bay St,Denis Kalogeropoulos,5 months ago, 5 stars ,Hi Lina! Thank you for your review. Your comments have been shared with our upper management team as it is essential for us in improving our quality of service.
NEO COFFEE BAR,Bay St,James Gleeson,5 months ago, 5 stars ,"Delicious drip coffee, nice space, friendly staff."
NEO COFFEE BAR,Bay St,Taramissu Taramissu,5 months ago, 2 stars ,"Best ever, delicious blueberry blackberry muffin with super big and crunchy top. All the baked good are amazingly  tasty. I like lattes and sandwiches as well.
Very friendly fast and immaculate  service!"
NEO COFFEE BAR,Bay St,Douglas Brewer,5 months ago, 5 stars ,Very tasty coffee and turmeric.
NEO COFFEE BAR,Bay St,Victor,5 months ago, 3 stars ,
NEO COFFEE BAR,Bay St,Kris Jamal,5 months ago, 5 stars ,Beautiful cafe in the heart of dt
NEO COFFEE BAR,Bay St,Alex Szalma,5 months ago, 5 stars ,
NEO COFFEE BAR,Bay St,Lloyd Luby,5 months ago, 3 stars ,Great Coffee
NEO COFFEE BAR,Bay St,jed kim,5 months ago, 5 stars ,
NEO COFFEE BAR,Bay St,Rodrigo Lobato,5 months ago, 5 stars ,"I really like their iced matcha latte I had at Japan Festival Canada 2022 so I decided to visit their store for the first time. Everything was fine when I ordered: ordered 2 iced matcha latte and one mochi to go. I didn’t know I need to get the lids myself so when the lady barista gave me the drinks without lids I just reminded her that’s for take away, and she looked very grumpy and rude just pointed and told me it’s over there. Speaking with the latte, I think the one I had at the festival was better, I think there’s not enough sugar and matcha taste can be stronger"
NEO COFFEE BAR,Bay St,Alexander Koons,5 months ago, 5 stars ,Hi Taramissu! Thank you for your review. Your comments have been shared with our upper management team as it is essential for us in improving our quality of service.
NEO COFFEE BAR,Bay St,Nick Koons,5 months ago, 4 stars ,
NEO COFFEE BAR,Bay St,Jose Rivera,5 months ago, 5 stars ,"Japanese inspired decor and cakes, but missing the Japanese inspired service.

We ordered some of their vegan cookies and coffee.  The service was surprisingly slow, especially for just drip coffee.  Our coffees arrived sticky and covered in syrup/honey.  The barista was also annoyed when we asked for another cup to cover the residue.

Great place to sit down for a cake or to chill out, but the service is a bit lacking."
NEO COFFEE BAR,Bay St,Steph Lauz,5 months ago, 1 star ,"Hi Victor! Thank you so much for taking the time to write to us. We wanted to let you know how sorry we are about this situation. We make it a point to provide excellent customer service, and we would like to learn more about what specifically happened. You can email us at customercare@kinkafamily.com, and we will do our best to rectify the situation. Thank you."
NEO COFFEE BAR,Bay St,Zenah Surani,5 months ago, 5 stars ,
NEO COFFEE BAR,Bay St,Nima Anvar,5 months ago, 5 stars ,
NEO COFFEE BAR,Bay St,Nelson Martin,6 months ago, 5 stars ,
NEO COFFEE BAR,Bay St,Alexis Jieun Bae,6 months ago, 2 stars ,"Hi Lloyd, thanks for the review!"
NEO COFFEE BAR,Bay St,Jennifer He,6 months ago, 2 stars ,Gooooooood place for everyone
NEO COFFEE BAR,Bay St,Michael Johnson,6 months ago, 5 stars ,Serious coffee makers.
NEO COFFEE BAR,Bay St,Mika R,6 months ago, 5 stars ,Great latte! Plenty of alternative milk options — I got oat milk
NEO COFFEE BAR,Bay St,Petro Rudenko,6 months ago, 5 stars ,"Great coffee. Simple menu. The roast is unique and gives it a toasty, unique flavor. The vibe inside is nice and all the employees and baristas were friendly. I do wish they had more vegan bakery items. Otherwise, great quick stop for coffee, and also a nice space to chill in if you need to sit and work or chat."
NEO COFFEE BAR,Bay St,Moe Emami,6 months ago, 5 stars ,Very good coffee
NEO COFFEE BAR,Bay St,Samer Sultan,6 months ago, 5 stars ,"I saw this place online and saw they had pretty good reviews. However, when I went with my friend today I was really disappointed… the prices are high for what you get, I assumed that since it’s more expensive then most places it would be better, I was VERY wrong. We watched the girl make our drinks and it’s straight up milk with a splash of matcha and hojicha. We ordered three items total and it came up to $30… and the matcha tiramisu was not so good either and is served in a small dirty jar. Again you would think for that price it would be great, yeah save your money and go to Starbucks instead. I’m really sad and disappointed cause even the service wasn’t that great, the atmosphere is horrible if you plan on bringing a laptop cause there’s only two large tables available, the rest of the tables are the same size as a chair."
NEO COFFEE BAR,Bay St,I Chen (AngelsofGod),6 months ago, 5 stars ,"Hi Steph! Thank you for your review. Your comments have been shared with our upper management team as it is essential for us in improving our quality of service.
We would like to do everything possible to improve the experience you have had at our location. Could you kindly email us at customercare@kinkafamily.com so that we can turn this into a positive experience?"
NEO COFFEE BAR,Bay St,Steph Parsons,6 months ago, 3 stars ,Best latte I've had in a long time! I savoured it!
NEO COFFEE BAR,Bay St,Shurraj Rao,6 months ago, 4 stars ,
NEO COFFEE BAR,Bay St,Ilya Kuznetsov,6 months ago, 5 stars ,Outstanding service! I was extremely impressed by the effort the Attendant made to pour me an esthetically pleasing cappuccino. Service worthy of a tip!
NEO COFFEE BAR,Bay St,Natalie Nasrallah,6 months ago, 5 stars ,This was my first visit to place and my experience wasn't really great; I probably had too high expectation based on higher rating and good reviews. The place was pretty busy with limited/uncomfortable seats and only 1hr free access to wifi. And most of the drinks and food menu were quite pricey for the size and quality of the products. Overrated.
NEO COFFEE BAR,Bay St,v a,7 months ago, 1 star ,"Hi Alexis, we thank you for your feedback! A 1 hour fair-use limit does exist for customers to enjoy free Wifi at any of our locations."
NEO COFFEE BAR,Bay St,Carolyn K-C,7 months ago, 5 stars ,"The barista called  me out when I was half way through my drink saying my card didn’t go through (although my Apple wallet showed a transaction and I showed it to her) and I ended up paying twice. Other than that, the matcha latte was okay."
NEO COFFEE BAR,Bay St,Daniel Gomez,7 months ago, 4 stars ,"Hi Jennifer, Thanks for the review. Can you write to us at customercare@kinkafamily.com to let us know if we successfully refunded the second transaction? We would also like to know where we missed the mark with your Matcha Latte. Thanks!"
NEO COFFEE BAR,Bay St,Chynna Blue,7 months ago, 4 stars ,Stopped in for a quick pick me up and was blown away by the decor and ambience! The staff were super friendly and my iced americano with blueberry muffin were so delicious and the perfect start to my morning! Highly recommend. :)
NEO COFFEE BAR,Bay St,Valeria Mejia Cardona,7 months ago, 5 stars ,"delicious matcha cookies and tiramisu. iced hojitcha latte was great too. it was very full when i arrived but there was open seating outside. really nice cafe, can't wait to visit again."
NEO COFFEE BAR,Bay St,Arnav Jindal,7 months ago, 5 stars ,Awesome espresso. Great deserts. Cozy atmosphere.
NEO COFFEE BAR,Bay St,Maria Diogenous,7 months ago, 1 star ,
NEO COFFEE BAR,Bay St,Bilal Akil,7 months ago, 5 stars ,Excellent coffee and very nice atmosphere
NEO COFFEE BAR,Bay St,T.,7 months ago, 2 stars ,"I haven't been to the NEO coffee bar for quite sometime and wanted to see if it had changed. I purchase a hojicha matcha iced latte and half a strawberry rolled cake. The drink is something amazing as it had a host of bitter, sweet and the cool ice melding into a drink. The strawberry roll was delicious which had plenty of strawberries, freshly whipped cream clustered in the centre of the sponge roll. I would like to try their other drinks like the genmicha as it sounds interesting."
NEO COFFEE BAR,Bay St,Liyun Xu,7 months ago, 4 stars ,"Lovely café but disappointing, rather weak coffee (unless they were just having a bad day when I dropped in). However, the Sandos were excellent, flavoursome and substantial (highly recommend the egg salad and the smoked salmon)."
NEO COFFEE BAR,Bay St,Nethanel Pryor,7 months ago, 5 stars ,Hi Steph! Thanks so much fort taking the time to write about your experience at NEO. We're sorry to hear we didn't quite hit the mark during your visit but do appreciate the kind words around our Sando offerings. They are great! Did you mention your concerns with the quality of your coffee with the Barista?
NEO COFFEE BAR,Bay St,B G,7 months ago, 5 stars ,"Their pastries and sandwiches are pretty nice. Peach Roll Cake was light, not too peachy, but fluffy indeed. Egg Sando was nice except for the fact that the contents will slob if taken out of their packaging (which they don't bother cutting in the middle).

Place is nice but can get loud when patrons speak loudly. No noise absorption, sound just bounces everywhere. Will still come back though but maybe sit outside."
NEO COFFEE BAR,Bay St,Harsh Yadav,7 months ago, 2 stars ,Amazing place. Best coffee in the city. Try their flat white.
NEO COFFEE BAR,Bay St,Z Baghestani,7 months ago, 4 stars ,Had a great Oatmilk flat-white from here! Pastries were good too. I got a gluten free matcha muffin with white chocolate chips and raspberry inside of it and it was delicious. My friends also loved what they got from here! One of my friends really loved her cold-brew that she got from here.
NEO COFFEE BAR,Bay St,Kimchi Kim,8 months ago, 1 star ,"Please update the working hours, as coffee is not being served after 6:50pm even to go."
NEO COFFEE BAR,Bay St,chiransh gaur,8 months ago, 5 stars ,"The staff are genuinely nice and the sandwiches are fresh.  Best cappuccino I have had had in a very, very long time!"
NEO COFFEE BAR,Bay St,Cacey L,8 months ago, 4 stars ,
NEO COFFEE BAR,Bay St,Selina Choi,8 months ago, 5 stars ,"Great coffee. Great food. Wish it was a bit cosier, but that's not really the vibe. Also, only one hour wifi and 'no-laptop' hours."
NEO COFFEE BAR,Bay St,Isabella C,8 months ago, 4 stars ,Awesome Japanese coffee place. I loved the Chai Tea Latte 🍵🧋 Miho is a very good barista! …
NEO COFFEE BAR,Bay St,Carla C,8 months ago, 5 stars ,
NEO COFFEE BAR,Bay St,S S,8 months ago, 3 stars ,"They have a “policy” where you can only use your laptop for 40 minutes at a time and they time you from the moment you sit down. The employee wanted me to close my laptop for 10 minutes before I could use it again. I was using my own hotspot and the shop was not busy, plenty of empty table space. This rule makes no sense."
NEO COFFEE BAR,Bay St,Alexander Kudin,8 months ago, 5 stars ,"Best coffee shop in Toronto.
Impeccable quality. Very special selection of coffee variety."
NEO COFFEE BAR,Bay St,Lexi,8 months ago, 1 star ,"Picked up an Americano and almond croissant here on my way to work. First impression is that the space is really pretty with modern Japanese cafe vibes. I went in wanting a croissant and when I first saw it in the display, I ignored my first thoughts that it looked kind of deflated and very small, especially for almost $5.

The coffee was pretty good. A pretty standard Americano and there's a station for your milk and sugar by the door.

The almond croissant might be the worst I've ever had. First up, it's a narrow shape and small, not wider than even a standard credit card (see pic for reference). Second, the texture was like a dense tortilla because there were no layers inside which I suspect is because the dough wasn't proofed and collapsed while baking (see pics for reference).  Third, the flavour was so off. It had no almond extract aroma or much flavour at all. Instead, because the croissant sits beside the rosemary cheddar croissant in the display, my croissant took on all the essence of sharp cheddar and rosemary and it was so off putting.

I've heard good things about their cakes but I don't recommend their croissants at all."
NEO COFFEE BAR,Bay St,Smart Cupcake,8 months ago, 1 star ,"When I went there in the Wednesday afternoon, the cookie choux, rolls are all sold out. Didn't know the pastries are limited. Very disappointed."
NEO COFFEE BAR,Bay St,Kristýna Fišerová,8 months ago, 5 stars ,
NEO COFFEE BAR,Bay St,Noah S,8 months ago, 5 stars ,1st time in Toronto and love this place. Yummy coffee and bakery.
NEO COFFEE BAR,Bay St,Aaron Wilson,9 months ago, 2 stars ,"Never going to order from here again. They called me after half an hour of accepting the order, only to cancel it. Unprofessional!!"
NEO COFFEE BAR,Bay St,Kevin Geng,9 months ago, 5 stars ,"Cute new cozy place in bay and college. It is a bit pricy for the size the tea, coffee and cakes. I liked the experience and the taste. No complaints. But it didn't have anything newer or standing out from other cafes around. So I most likely won't go again."
NEO COFFEE BAR,Bay St,Michael Chang,9 months ago, 5 stars ,"I thought coffee shops are for people to grab a coffee, settle down and do work... until I found Neo Coffee Bar, which tries to get rid of their customers as quickly as possible from limiting wifi usage to 1 hr per day to enforcing a 'no-laptop' policy during peak hours. If you despise customers sticking around why open a coffee shop of all things?"
NEO COFFEE BAR,Bay St,Seoul Searcher,9 months ago, 4 stars ,Chai latte was very good. I liked the ambience
NEO COFFEE BAR,Bay St,Negar Shahrokh,9 months ago, 3 stars ,"(Translated by Google) Hojicha Tea/Latte is delicious. It is recommended to go ice-free without sugar. The environment is more beautiful than Bloom Cafe, with more locations and an outdoor patio, but the cake puffs are worse than Bloom. Very noisy, not suitable for office and reading.

(Original)
Hojicha Tea/Latte好喝，建議無糖去冰，環境比Bloom Cafe漂亮，位置更多，有室外patio，但蛋糕泡芙類都比Bloom差。很吵，不適合辦公讀書。"
NEO COFFEE BAR,Bay St,T Masaki (tak),9 months ago, 5 stars ,Their coffee is good BUT their hot drinks aren’t hot. Got a neo espresso and cappuccino. Both weren’t hot. Just warm.
NEO COFFEE BAR,Bay St,Eleanor Koh,9 months ago, 5 stars ,"Have been here many times no and while their coffee is good, their matcha latte's are absolutely fantastic. By far the best matcha latte I've had in the city. Minus one star for the high prices and the one hour limit on wifi. Great spot for catching up with friends, not so much for getting work done."
NEO COFFEE BAR,Bay St,Sohyun Kim,9 months ago, 5 stars ,Great quality of drinks & atmosphere!
NEO COFFEE BAR,Bay St,Clément M,9 months ago, 5 stars ,Sakura Cake was okay but a bit overpriced. Loved the flavour though!
NEO COFFEE BAR,Bay St,KIMCHIQUEEN,9 months ago, 5 stars ,Hi S! Thank you for your review. Your comments have been shared with our upper management team as it is essential for us in improving our quality of service.
NEO COFFEE BAR,Bay St,William Yuan,9 months ago, 5 stars ,
NEO COFFEE BAR,Bay St,Peter Sergienko,9 months ago, 5 stars ,"If I would give less than one star I totally would. The place was cute but the coffee was super cold, and the cake did not even have any sugar or taste. I got sakura cake and there was no sweet in it, felt like I was eating a sponge. and the price for that was not even that fair. If you want to try cold coffee with non-tasty cake, you should go visit this place."
NEO COFFEE BAR,Bay St,Johanna Zhang,9 months ago, 4 stars ,I ordered a hot latte but unfortunately it was not very hot. By the time I sat down to drink my coffee it was almost cold. Their Sakura cake was also bland and tasteless. The place has a nice atmosphere but I won’t be coming back here anytime soon.
NEO COFFEE BAR,Bay St,Hoàng Phương Thanh Đặng,9 months ago, 5 stars ,"Enjoyed the vibe, coffee and cake was delicious too"
NEO COFFEE BAR,Bay St,Willy Leung,9 months ago, 4 stars ,"I love love LOVE Neo. I would probably be there more if it were closer to home. The Sakura shortcake and latte are mind blowing, perfect for this hot weather."
NEO COFFEE BAR,Bay St,Z C,9 months ago, 5 stars ,"Coffee is drinkable, and cookies are good. Bizarre seating inside that forces you to straddle a bar to sit in front of a tiny table. It has some outlets for plugging in laptops, but tables are so tiny it's nearly impossible to work on the tables."
NEO COFFEE BAR,Bay St,Jessica Z,9 months ago, 4 stars ,Hi Aaron! Thank you for your review. Your comments have been shared with our upper management team as it is essential for us in improving our quality of service.
NEO COFFEE BAR,Bay St,Ash,9 months ago, 4 stars ,
NEO COFFEE BAR,Bay St,Purvi Rathod,10 months ago, 5 stars ,
NEO COFFEE BAR,Bay St,Harry Wray,10 months ago, 4 stars ,Aesthetic cafe with great pastry and drinks. I love the iced hojicha latte.
